RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AgeGroup,Password,Email,Role
8111,15751524,Chigozie,677,Germany,1,36,10,68806.84,1,1,0,1,0,6,1234,b825_15751524@gmail.com,ROLE_USER
8112,15670552,Peavy,560,France,1,31,3,115141.18,1,1,0,1,0,5,1234,b695_15670552@gmail.com,ROLE_USER
8113,15623966,Yermakov,578,France,1,35,2,0.0,2,0,1,1,0,5,1234,9b69_15623966@gmail.com,ROLE_USER
8114,15752193,Burton,421,Spain,0,34,6,90723.36,1,1,1,1,0,5,1234,9f11_15752193@gmail.com,ROLE_USER
8115,15607269,Costa,492,Germany,1,49,2,151249.45,2,1,1,4,0,6,1234,897f_15607269@gmail.com,ROLE_USER
8116,15700752,Pugliesi,545,France,1,32,6,0.0,2,1,1,2,0,5,1234,a3b2_15700752@gmail.com,ROLE_USER
8117,15777901,Lindell,640,Germany,1,43,9,94752.49,1,1,0,4,1,6,1234,9c59_15777901@gmail.com,ROLE_USER
8118,15639117,Sorenson,624,Spain,1,34,6,0.0,1,1,0,1,1,5,1234,be06_15639117@gmail.com,ROLE_USER
8119,15720203,Arcuri,577,Spain,0,28,7,0.0,1,1,0,3,0,5,1234,a19e_15720203@gmail.com,ROLE_USER
8120,15586236,Banks,704,France,0,31,5,132084.66,3,1,1,2,1,5,1234,a668_15586236@gmail.com,ROLE_USER
8121,15676645,Parry,523,France,0,45,5,0.0,2,1,1,3,0,6,1234,b3f3_15676645@gmail.com,ROLE_USER
8122,15715988,Cockett,793,France,0,35,2,0.0,2,1,1,2,0,5,1234,ac60_15715988@gmail.com,ROLE_USER
8123,15603749,Galkina,564,France,1,53,2,45472.28,1,1,1,1,1,6,1234,bd2b_15603749@gmail.com,ROLE_USER
8124,15608956,Su,711,France,0,33,1,0.0,1,0,0,1,0,5,1234,9d93_15608956@gmail.com,ROLE_USER
8125,15733872,Marino,791,Germany,1,33,10,130229.71,2,0,0,2,1,5,1234,ae4a_15733872@gmail.com,ROLE_USER
8126,15666982,Spears,629,Germany,1,38,9,123948.85,1,1,0,2,0,6,1234,b619_15666982@gmail.com,ROLE_USER
8127,15602647,Cunningham,729,Germany,0,39,6,127415.85,1,1,1,4,1,6,1234,8a99_15602647@gmail.com,ROLE_USER
8128,15623063,Taylor,651,Germany,0,35,8,110067.71,1,1,0,3,1,5,1234,bd99_15623063@gmail.com,ROLE_USER
8129,15682928,Chiazagomekpere,695,Spain,0,39,4,65521.2,1,1,1,1,0,6,1234,bef7_15682928@gmail.com,ROLE_USER
8130,15729246,Hardacre,847,Spain,0,31,5,0.0,2,1,1,2,0,5,1234,be36_15729246@gmail.com,ROLE_USER
8131,15588928,Maslow,704,France,0,47,5,0.0,2,1,1,3,0,6,1234,8421_15588928@gmail.com,ROLE_USER
8132,15803352,Scott,613,Germany,0,33,3,155736.42,2,1,1,2,0,5,1234,9e6e_15803352@gmail.com,ROLE_USER
8133,15607485,Wakelin,692,Spain,1,29,4,0.0,2,0,0,3,0,5,1234,a573_15607485@gmail.com,ROLE_USER
8134,15656249,Esposito,720,France,1,34,3,118307.57,2,1,1,3,0,5,1234,9228_15656249@gmail.com,ROLE_USER
8135,15761783,Shah,577,France,0,41,6,0.0,1,1,1,4,0,6,1234,a3a1_15761783@gmail.com,ROLE_USER
8136,15716605,Chukwufumnanya,710,Germany,1,24,7,103099.17,2,1,0,4,0,4,1234,a7d2_15716605@gmail.com,ROLE_USER
8137,15757425,Fleming,716,France,1,38,1,0.0,2,1,1,2,0,6,1234,afe6_15757425@gmail.com,ROLE_USER
8138,15603096,Lori,410,France,0,33,6,125789.69,1,0,0,2,1,5,1234,9691_15603096@gmail.com,ROLE_USER
8139,15588580,Kennedy,584,Germany,1,36,4,109646.83,1,1,1,2,0,6,1234,bf9c_15588580@gmail.com,ROLE_USER
8140,15770539,Walters,792,France,0,30,1,127187.86,1,1,1,3,0,5,1234,9294_15770539@gmail.com,ROLE_USER
8141,15572022,Han,605,France,1,36,6,0.0,1,0,1,1,0,6,1234,801e_15572022@gmail.com,ROLE_USER
8142,15571843,Lawrence,486,Spain,0,24,1,0.0,1,1,0,2,0,4,1234,9f8c_15571843@gmail.com,ROLE_USER
8143,15752502,Cooke,615,France,0,41,4,130385.82,1,0,1,3,0,6,1234,aac7_15752502@gmail.com,ROLE_USER
8144,15609058,Wan,676,France,0,23,1,107787.47,1,0,1,3,0,4,1234,8dbc_15609058@gmail.com,ROLE_USER
8145,15775108,Lo Duca,571,France,0,34,1,99325.04,2,0,1,4,0,5,1234,af49_15775108@gmail.com,ROLE_USER
8146,15708904,Yermakova,850,France,1,37,9,0.0,1,0,0,2,0,6,1234,82c7_15708904@gmail.com,ROLE_USER
8147,15600086,Combs,717,France,0,48,7,123764.95,1,1,1,4,0,6,1234,884d_15600086@gmail.com,ROLE_USER
8148,15814675,Chien,642,Germany,1,39,8,128264.03,1,1,0,2,1,6,1234,a7b4_15814675@gmail.com,ROLE_USER
8149,15572777,Meng,780,Spain,0,47,7,86006.21,1,1,1,1,0,6,1234,93d3_15572777@gmail.com,ROLE_USER
8150,15585106,Calabresi,492,Germany,1,38,8,57068.43,2,1,0,4,0,6,1234,8d34_15585106@gmail.com,ROLE_USER
8151,15738936,Stevenson,760,Germany,0,29,5,103607.24,2,0,1,2,0,5,1234,a1f3_15738936@gmail.com,ROLE_USER
8152,15750970,Davidson,500,Spain,0,40,1,99004.24,1,1,1,4,0,6,1234,b3c9_15750970@gmail.com,ROLE_USER
8153,15725772,Ch'in,654,Spain,1,36,2,0.0,2,1,1,3,0,6,1234,94b1_15725772@gmail.com,ROLE_USER
8154,15692106,Rose,606,Spain,1,25,3,147386.72,3,1,0,1,1,5,1234,a002_15692106@gmail.com,ROLE_USER
8155,15791533,Ch'ien,367,Spain,0,42,6,93608.28,1,1,0,4,1,6,1234,abbe_15791533@gmail.com,ROLE_USER
8156,15715715,Artyomova,799,Spain,0,38,2,0.0,2,1,1,2,0,6,1234,bfdc_15715715@gmail.com,ROLE_USER
8157,15785576,Mayrhofer,434,Germany,0,71,9,119496.87,1,1,0,3,0,7,1234,8af6_15785576@gmail.com,ROLE_USER
8158,15798834,Yefremov,719,Spain,1,32,7,0.0,1,0,0,2,0,5,1234,98c3_15798834@gmail.com,ROLE_USER
8159,15744127,Kosovich,641,France,1,37,2,0.0,2,1,0,1,0,6,1234,816b_15744127@gmail.com,ROLE_USER
8160,15637427,Lu,461,Spain,1,25,6,0.0,2,1,1,1,0,5,1234,afae_15637427@gmail.com,ROLE_USER
8161,15576990,Taplin,790,Germany,1,25,5,152885.77,1,1,0,2,0,5,1234,b399_15576990@gmail.com,ROLE_USER
8162,15615352,Ebelechukwu,588,France,0,31,4,99607.37,2,0,1,1,0,5,1234,a7b6_15615352@gmail.com,ROLE_USER
8163,15647333,Fleming,621,France,0,27,4,137003.68,1,1,0,1,0,5,1234,91df_15647333@gmail.com,ROLE_USER
8164,15572050,Yefimov,768,Germany,0,48,3,122831.58,1,1,1,1,1,6,1234,9231_15572050@gmail.com,ROLE_USER
8165,15581370,Andreyeva,681,Spain,0,38,2,99811.44,2,1,0,1,0,6,1234,bbf0_15581370@gmail.com,ROLE_USER
8166,15813503,Pickering,606,Spain,0,37,8,154712.58,2,1,0,2,0,6,1234,8b09_15813503@gmail.com,ROLE_USER
8167,15769783,Allan,542,Spain,0,37,8,0.0,1,1,1,1,0,6,1234,8688_15769783@gmail.com,ROLE_USER
8168,15793135,Wang,713,Germany,1,24,7,147687.24,1,1,1,3,0,4,1234,9ed5_15793135@gmail.com,ROLE_USER
8169,15599182,Reynolds,597,Spain,1,33,2,0.0,2,1,1,1,0,5,1234,894d_15599182@gmail.com,ROLE_USER
8170,15689517,Hales,635,France,0,27,3,127009.83,1,1,0,4,0,5,1234,830e_15689517@gmail.com,ROLE_USER
8171,15641366,Y?an,599,Germany,0,61,1,124737.96,1,0,1,2,1,7,1234,b245_15641366@gmail.com,ROLE_USER
8172,15588859,Rowley,496,Spain,1,44,0,179356.28,2,1,0,1,1,6,1234,9445_15588859@gmail.com,ROLE_USER
8173,15732293,Chia,759,Spain,0,31,8,0.0,2,1,1,2,0,5,1234,b9d2_15732293@gmail.com,ROLE_USER
8174,15568032,Moore,757,Germany,0,31,1,127320.36,3,1,0,4,0,5,1234,bb8c_15568032@gmail.com,ROLE_USER
8175,15623525,Copeland,564,Spain,0,31,0,125175.58,1,1,1,2,0,5,1234,85bd_15623525@gmail.com,ROLE_USER
8176,15606601,Rishel,561,France,1,22,6,186788.96,2,1,0,2,0,4,1234,a41b_15606601@gmail.com,ROLE_USER
8177,15800811,Wan,702,France,0,40,3,148556.74,1,0,1,3,0,6,1234,aaad_15800811@gmail.com,ROLE_USER
8178,15610711,Eluemuno,678,Germany,1,40,8,128644.46,1,0,0,4,0,6,1234,9f3d_15610711@gmail.com,ROLE_USER
8179,15809654,Hsia,707,France,1,46,7,127476.73,2,1,1,3,0,6,1234,88ee_15809654@gmail.com,ROLE_USER
8180,15576077,Kelly,610,France,1,27,9,159561.93,1,0,1,3,0,5,1234,acc4_15576077@gmail.com,ROLE_USER
8181,15643378,Muir,744,France,0,42,1,112419.92,1,1,1,2,0,6,1234,af50_15643378@gmail.com,ROLE_USER
8182,15566790,McIntyre,598,France,0,28,8,129991.76,2,0,1,1,0,5,1234,92b8_15566790@gmail.com,ROLE_USER
8183,15774402,Donaldson,562,Spain,0,36,5,0.0,1,0,1,4,0,6,1234,8fe3_15774402@gmail.com,ROLE_USER
8184,15694641,Wright,621,Spain,1,59,2,0.0,2,1,1,4,0,6,1234,a558_15694641@gmail.com,ROLE_USER
8185,15605916,Uvarova,659,France,1,50,3,0.0,1,1,0,4,1,6,1234,9f47_15605916@gmail.com,ROLE_USER
8186,15812356,Doherty,722,Germany,1,40,6,89175.06,2,0,1,4,0,6,1234,9cad_15812356@gmail.com,ROLE_USER
8187,15644179,Allen,606,France,1,39,3,0.0,2,1,0,1,1,6,1234,ac3a_15644179@gmail.com,ROLE_USER
8188,15771674,Ma,603,Spain,1,39,5,162390.52,2,1,0,2,0,6,1234,adb5_15771674@gmail.com,ROLE_USER
8189,15623314,Tucker,506,Germany,1,59,3,190353.08,1,1,0,2,0,6,1234,b469_15623314@gmail.com,ROLE_USER
8190,15613292,Ch'eng,715,France,0,21,8,0.0,2,1,0,2,0,4,1234,ba46_15613292@gmail.com,ROLE_USER
8191,15813871,Hs?,690,France,0,47,2,0.0,2,1,0,4,0,6,1234,807b_15813871@gmail.com,ROLE_USER
8192,15759480,H?,644,France,1,40,10,139180.97,1,1,1,1,0,6,1234,8d6e_15759480@gmail.com,ROLE_USER
8193,15587712,Chimaijem,589,France,0,36,8,114435.47,1,1,0,1,0,6,1234,b372_15587712@gmail.com,ROLE_USER
8194,15671165,Esomchi,592,France,1,66,5,149950.19,1,1,1,2,0,7,1234,aaee_15671165@gmail.com,ROLE_USER
8195,15620746,Lorenzo,632,France,0,42,4,126115.6,1,1,0,3,0,6,1234,a6fd_15620746@gmail.com,ROLE_USER
8196,15706537,Pirogov,577,Germany,1,59,7,111396.97,1,0,1,4,0,6,1234,9e01_15706537@gmail.com,ROLE_USER
8197,15589312,Larkin,588,France,0,30,3,115007.08,1,0,0,4,0,5,1234,878b_15589312@gmail.com,ROLE_USER
8198,15741180,Eddy,617,France,0,54,6,102141.9,1,1,1,1,0,6,1234,b96d_15741180@gmail.com,ROLE_USER
8199,15733888,Sells,668,Spain,1,36,3,133686.52,1,1,0,4,1,6,1234,9343_15733888@gmail.com,ROLE_USER
8200,15798532,Crawford,810,France,0,32,9,120879.73,2,0,1,2,0,5,1234,a1b1_15798532@gmail.com,ROLE_USER
8201,15577359,Bezrukov,767,Spain,0,47,5,0.0,1,1,0,3,1,6,1234,b641_15577359@gmail.com,ROLE_USER
8202,15614936,Mancini,718,Spain,1,49,10,82321.88,1,0,1,1,0,6,1234,8aeb_15614936@gmail.com,ROLE_USER
8203,15747647,Iadanza,589,Spain,1,27,4,0.0,2,1,0,3,0,5,1234,8cc7_15747647@gmail.com,ROLE_USER
8204,15588566,Wilkinson,778,Spain,0,33,5,116474.28,2,1,1,1,0,5,1234,987b_15588566@gmail.com,ROLE_USER
8205,15570141,P'eng,724,France,1,34,3,132352.69,1,1,0,2,0,5,1234,a6aa_15570141@gmail.com,ROLE_USER
8206,15800793,St Clair,477,Germany,1,39,4,182491.57,1,1,0,4,0,6,1234,9814_15800793@gmail.com,ROLE_USER
8207,15572415,Preston,580,France,0,34,6,0.0,2,1,1,4,0,5,1234,a050_15572415@gmail.com,ROLE_USER
8208,15635125,Findlay,566,Spain,0,63,2,120787.18,2,1,1,2,0,7,1234,9e7b_15635125@gmail.com,ROLE_USER
8209,15636551,Nixon,711,France,1,29,3,130181.47,2,1,0,1,0,5,1234,adcf_15636551@gmail.com,ROLE_USER
8210,15600912,Gorshkov,706,Germany,0,32,5,88348.43,2,1,1,3,0,5,1234,a173_15600912@gmail.com,ROLE_USER
8211,15768476,Chukwubuikem,703,Spain,0,31,6,0.0,2,1,1,2,0,5,1234,94be_15768476@gmail.com,ROLE_USER
8212,15650266,Medvedeva,679,Germany,0,39,2,146186.28,2,1,1,4,0,6,1234,820b_15650266@gmail.com,ROLE_USER
8213,15621004,Chukwuhaenye,603,France,0,32,7,0.0,1,1,0,4,1,5,1234,8187_15621004@gmail.com,ROLE_USER
8214,15748352,Endrizzi,598,Spain,0,34,0,104488.17,1,0,1,1,0,5,1234,926c_15748352@gmail.com,ROLE_USER
8215,15788920,Ch'ang,836,Germany,1,32,4,109196.67,2,1,0,2,0,5,1234,9ea1_15788920@gmail.com,ROLE_USER
8216,15743236,Piccio,687,France,1,61,7,80538.56,1,1,0,3,1,7,1234,9737_15743236@gmail.com,ROLE_USER
8217,15637717,Lockington,704,Germany,0,41,4,109026.8,2,1,1,1,0,6,1234,b09a_15637717@gmail.com,ROLE_USER
8218,15635500,Seleznyov,605,Germany,0,75,2,61319.63,1,0,1,4,0,7,1234,9087_15635500@gmail.com,ROLE_USER
8219,15634792,Weston,516,France,1,40,9,0.0,2,0,1,1,0,6,1234,a1f4_15634792@gmail.com,ROLE_USER
8220,15607560,Groom,572,France,1,39,2,0.0,2,1,1,1,0,6,1234,a0cf_15607560@gmail.com,ROLE_USER
8221,15727177,Manfrin,557,France,0,42,6,177822.03,1,1,0,4,1,6,1234,8e19_15727177@gmail.com,ROLE_USER
8222,15774358,Robertson,443,Germany,0,59,4,110939.3,1,1,0,2,1,6,1234,b983_15774358@gmail.com,ROLE_USER
8223,15791304,Ch'ang,604,Germany,0,25,7,165413.43,1,1,1,1,0,5,1234,a092_15791304@gmail.com,ROLE_USER
8224,15603328,Lucchesi,483,France,0,27,1,77805.66,1,1,1,1,0,5,1234,b8ec_15603328@gmail.com,ROLE_USER
8225,15804937,Cambage,702,France,0,50,3,0.0,2,0,0,2,0,6,1234,92a5_15804937@gmail.com,ROLE_USER
8226,15804142,Tan,670,Spain,1,57,3,175575.95,2,1,0,2,1,6,1234,a22a_15804142@gmail.com,ROLE_USER
8227,15608845,Tao,804,Spain,1,38,3,124197.22,1,1,0,2,0,6,1234,a6fc_15608845@gmail.com,ROLE_USER
8228,15702434,Hsieh,850,France,1,30,3,0.0,2,1,0,3,0,5,1234,a5b1_15702434@gmail.com,ROLE_USER
8229,15632609,Burdekin,554,France,1,39,10,160132.75,1,1,0,1,0,6,1234,b122_15632609@gmail.com,ROLE_USER
8230,15603550,Longo,588,Germany,1,37,7,70258.88,2,1,0,3,0,6,1234,bbb2_15603550@gmail.com,ROLE_USER
8231,15755239,Maughan,758,Germany,0,32,4,162657.64,2,1,1,3,0,5,1234,b134_15755239@gmail.com,ROLE_USER
8232,15670528,Franz,787,Germany,0,43,0,132217.45,1,1,0,1,1,6,1234,8088_15670528@gmail.com,ROLE_USER
8233,15732704,Piazza,582,Spain,0,25,9,148042.97,2,1,0,2,0,5,1234,8518_15732704@gmail.com,ROLE_USER
8234,15589019,Morant,633,Spain,1,33,4,92855.02,1,1,1,4,0,5,1234,b241_15589019@gmail.com,ROLE_USER
8235,15677796,Becher,766,Germany,0,47,9,129289.98,1,1,0,4,1,6,1234,a86c_15677796@gmail.com,ROLE_USER
8236,15760177,Lombardi,564,Spain,0,37,9,100252.18,1,1,1,3,0,6,1234,918d_15760177@gmail.com,ROLE_USER
8237,15636595,Loton,602,Spain,0,37,3,107592.89,2,0,1,4,0,6,1234,b059_15636595@gmail.com,ROLE_USER
8238,15737275,Conti,649,France,0,39,3,113096.41,1,1,1,2,0,6,1234,9944_15737275@gmail.com,ROLE_USER
8239,15672905,Sani,679,Spain,1,40,7,0.0,2,1,1,4,0,6,1234,9b61_15672905@gmail.com,ROLE_USER
8240,15753955,Lori,639,Spain,0,34,7,149940.04,2,0,0,4,0,5,1234,a36d_15753955@gmail.com,ROLE_USER
8241,15708504,Wong,790,Germany,0,50,8,121438.58,1,1,1,4,1,6,1234,91a0_15708504@gmail.com,ROLE_USER
8242,15592451,Lombardi,565,France,0,32,9,0.0,2,1,0,1,0,5,1234,9408_15592451@gmail.com,ROLE_USER
8243,15790455,Obialo,478,France,1,50,2,0.0,1,0,1,2,1,6,1234,a550_15790455@gmail.com,ROLE_USER
8244,15572174,Mazzi,825,France,0,29,3,148874.01,2,0,1,2,0,5,1234,ba68_15572174@gmail.com,ROLE_USER
8245,15656330,Von Doussa,528,Spain,1,32,0,68138.37,1,1,1,4,0,5,1234,bf3a_15656330@gmail.com,ROLE_USER
8246,15569626,Miller,577,Spain,0,35,5,110080.3,1,1,1,3,0,5,1234,93f6_15569626@gmail.com,ROLE_USER
8247,15608726,Miracle,663,France,0,24,7,0.0,2,1,1,4,0,4,1234,88c1_15608726@gmail.com,ROLE_USER
8248,15637366,Su,505,Germany,1,25,5,114268.85,2,1,1,3,0,5,1234,937a_15637366@gmail.com,ROLE_USER
8249,15778049,Wyatt,633,Germany,0,29,6,117412.35,1,0,0,1,0,5,1234,909b_15778049@gmail.com,ROLE_USER
8250,15727421,Anayolisa,586,France,1,38,6,0.0,2,1,1,1,0,6,1234,a442_15727421@gmail.com,ROLE_USER
8251,15688865,Wade,850,France,1,35,9,0.0,2,0,0,1,0,5,1234,b5c0_15688865@gmail.com,ROLE_USER
8252,15751032,Enemuo,629,Germany,1,37,1,35549.81,2,0,0,1,0,6,1234,92b6_15751032@gmail.com,ROLE_USER
8253,15734737,Bruno,744,France,0,56,9,0.0,2,1,1,4,0,6,1234,a4c9_15734737@gmail.com,ROLE_USER
8254,15746515,Greece,750,France,0,36,7,136492.92,3,1,1,1,1,6,1234,9977_15746515@gmail.com,ROLE_USER
8255,15664311,Yang,637,Germany,0,28,3,123675.69,1,1,1,4,0,5,1234,a0b9_15664311@gmail.com,ROLE_USER
8256,15708139,Brown,575,France,1,40,1,139532.34,1,1,0,4,0,6,1234,828e_15708139@gmail.com,ROLE_USER
8257,15768574,Anderson,671,Spain,0,58,1,178713.98,1,1,1,1,0,6,1234,b926_15768574@gmail.com,ROLE_USER
8258,15738018,Johnston,571,France,0,40,5,0.0,2,0,0,2,0,6,1234,9bf4_15738018@gmail.com,ROLE_USER
8259,15699753,Zakharov,590,France,0,41,1,89086.31,1,1,0,1,0,6,1234,9d0a_15699753@gmail.com,ROLE_USER
8260,15703199,Golibe,619,Spain,0,38,3,96143.47,1,0,0,2,0,6,1234,bc6e_15703199@gmail.com,ROLE_USER
8261,15627830,Nikitina,640,Germany,1,30,5,32197.64,1,0,1,3,0,5,1234,a8e5_15627830@gmail.com,ROLE_USER
8262,15570855,Leonard,670,France,0,38,7,0.0,2,1,1,2,0,6,1234,8fe7_15570855@gmail.com,ROLE_USER
8263,15772503,Burns,737,France,1,33,4,0.0,2,1,0,3,0,5,1234,88f1_15772503@gmail.com,ROLE_USER
8264,15584453,Burtch,555,Spain,0,32,10,0.0,2,0,1,4,0,5,1234,b3d6_15584453@gmail.com,ROLE_USER
8265,15710111,Clark,742,France,0,33,6,0.0,2,0,0,1,0,5,1234,8afb_15710111@gmail.com,ROLE_USER
8266,15618562,Woodward,618,Germany,1,40,0,140306.38,1,1,0,4,1,6,1234,bdf3_15618562@gmail.com,ROLE_USER
8267,15706764,Spencer,560,France,1,35,1,0.0,2,1,0,1,0,5,1234,9492_15706764@gmail.com,ROLE_USER
8268,15798737,Chao,654,France,0,38,8,0.0,2,1,0,2,0,6,1234,954f_15798737@gmail.com,ROLE_USER
8269,15712608,Costa,787,Germany,1,42,2,74483.97,2,0,1,1,0,6,1234,90fc_15712608@gmail.com,ROLE_USER
8270,15636736,McLachlan,611,France,1,53,7,0.0,2,0,1,4,1,6,1234,b544_15636736@gmail.com,ROLE_USER
8271,15703544,Hung,559,Spain,0,34,0,0.0,1,1,0,4,0,5,1234,964f_15703544@gmail.com,ROLE_USER
8272,15815645,Akhtar,481,France,0,37,8,152303.66,2,1,1,4,0,6,1234,be1b_15815645@gmail.com,ROLE_USER
8273,15705739,Toscani,753,Germany,0,32,5,159904.79,1,1,0,3,0,5,1234,a3c7_15705739@gmail.com,ROLE_USER
8274,15709643,Gray,675,France,0,32,1,0.0,3,1,0,2,0,5,1234,9e3e_15709643@gmail.com,ROLE_USER
8275,15669805,Warren,748,Germany,1,31,1,99557.94,1,1,0,4,0,5,1234,a0a6_15669805@gmail.com,ROLE_USER
8276,15737489,Ramsden,610,Spain,1,46,5,116886.59,1,0,0,3,0,6,1234,a0f1_15737489@gmail.com,ROLE_USER
8277,15775131,Bartlett,580,Spain,0,32,9,142188.2,2,0,1,3,0,5,1234,ab54_15775131@gmail.com,ROLE_USER
8278,15765283,Wenz,624,Germany,1,40,3,149961.99,2,1,0,3,0,6,1234,8860_15765283@gmail.com,ROLE_USER
8279,15628715,Kisch,709,France,1,36,8,0.0,2,1,1,2,0,6,1234,a789_15628715@gmail.com,ROLE_USER
8280,15813283,Mai,605,France,1,34,2,0.0,1,0,0,1,0,5,1234,b83e_15813283@gmail.com,ROLE_USER
8281,15745716,McGregor,706,Spain,0,53,7,0.0,2,0,1,3,0,6,1234,83b9_15745716@gmail.com,ROLE_USER
8282,15598485,Pinto,567,Spain,0,40,8,28649.64,1,1,1,2,0,6,1234,b640_15598485@gmail.com,ROLE_USER
8283,15696552,Newman,747,France,1,21,4,81025.6,2,1,0,4,0,4,1234,a417_15696552@gmail.com,ROLE_USER
8284,15754569,Pagnotto,664,France,0,57,1,0.0,2,1,1,2,0,6,1234,acbb_15754569@gmail.com,ROLE_USER
8285,15701741,Williams,711,France,1,39,3,152462.79,1,1,0,2,0,6,1234,8763_15701741@gmail.com,ROLE_USER
8286,15572631,Ndubuisi,609,France,0,25,10,0.0,1,0,1,3,0,5,1234,92c7_15572631@gmail.com,ROLE_USER
8287,15636069,Plummer,632,Spain,0,28,7,155519.59,1,1,0,1,0,5,1234,8453_15636069@gmail.com,ROLE_USER
8288,15682467,Chimezie,725,France,1,36,1,118851.05,1,1,1,3,0,6,1234,81d7_15682467@gmail.com,ROLE_USER
8289,15790744,Nash,850,France,1,34,9,92899.27,2,1,0,2,0,5,1234,bd89_15790744@gmail.com,ROLE_USER
8290,15625023,Onochie,682,France,0,40,4,0.0,1,0,1,3,0,6,1234,96e6_15625023@gmail.com,ROLE_USER
8291,15731267,Rizzo,797,France,0,37,4,75263.7,1,1,0,2,0,6,1234,8d6e_15731267@gmail.com,ROLE_USER
8292,15742879,Boni,668,Spain,0,38,1,147904.31,1,1,1,2,0,6,1234,9a75_15742879@gmail.com,ROLE_USER
8293,15757015,Davies,783,Germany,1,41,5,106640.5,1,1,0,4,0,6,1234,8890_15757015@gmail.com,ROLE_USER
8294,15770711,Lu,766,Germany,1,28,4,90696.78,1,0,1,1,0,5,1234,9f76_15770711@gmail.com,ROLE_USER
8295,15569430,Burrows,704,Spain,1,36,2,175509.8,2,1,0,4,0,6,1234,84ec_15569430@gmail.com,ROLE_USER
8296,15617304,Ershova,722,France,0,40,6,0.0,2,1,1,3,0,6,1234,8306_15617304@gmail.com,ROLE_USER
8297,15704466,Udokamma,692,France,1,34,7,0.0,2,1,0,4,0,5,1234,8b36_15704466@gmail.com,ROLE_USER
8298,15664681,Aitken,584,France,1,35,2,114321.28,2,0,0,1,0,5,1234,ac43_15664681@gmail.com,ROLE_USER
8299,15605534,Turnbull,644,Germany,1,51,4,95560.04,1,0,0,2,1,6,1234,88b0_15605534@gmail.com,ROLE_USER
8300,15792473,Reilly,598,Germany,1,50,5,88379.81,3,0,1,2,1,6,1234,a8b3_15792473@gmail.com,ROLE_USER
8301,15802625,Hardy,733,Germany,0,48,7,85915.52,1,1,1,1,0,6,1234,a8ab_15802625@gmail.com,ROLE_USER
8302,15766017,Brookman,615,Germany,0,58,3,72309.3,1,1,1,2,1,6,1234,8841_15766017@gmail.com,ROLE_USER
8303,15762172,Kerr,850,France,1,39,2,0.0,2,1,0,4,0,6,1234,b5da_15762172@gmail.com,ROLE_USER
8304,15728333,McBurney,521,France,0,43,8,0.0,1,1,1,2,0,6,1234,823b_15728333@gmail.com,ROLE_USER
8305,15792868,Mickey,675,France,0,69,1,0.0,2,1,0,4,0,7,1234,a0de_15792868@gmail.com,ROLE_USER
8306,15605698,Harrison,746,France,0,58,3,0.0,3,1,1,2,1,6,1234,aca9_15605698@gmail.com,ROLE_USER
8307,15777060,Olszewski,770,France,1,33,4,0.0,1,1,0,1,1,5,1234,95fb_15777060@gmail.com,ROLE_USER
8308,15626243,Chijioke,618,France,0,30,3,133844.22,1,1,1,1,0,5,1234,86cd_15626243@gmail.com,ROLE_USER
8309,15719898,Young,556,France,0,36,7,154872.08,2,1,1,1,0,6,1234,b640_15719898@gmail.com,ROLE_USER
8310,15599976,Bellasis,749,France,1,27,9,0.0,2,1,0,3,0,5,1234,844a_15599976@gmail.com,ROLE_USER
8311,15752809,De Mestre,702,Spain,0,43,6,116121.67,1,1,0,2,0,6,1234,9ae9_15752809@gmail.com,ROLE_USER
8312,15589698,De Luca,555,Germany,0,42,6,107104.5,1,1,1,1,1,6,1234,b128_15589698@gmail.com,ROLE_USER
8313,15609977,Mundy,587,France,0,47,6,71026.77,1,1,0,2,0,6,1234,9f2f_15609977@gmail.com,ROLE_USER
8314,15750121,Tung,639,France,0,38,3,0.0,1,1,0,1,0,6,1234,aace_15750121@gmail.com,ROLE_USER
8315,15734177,Donahue,643,France,0,33,4,0.0,2,1,1,4,0,5,1234,ae3c_15734177@gmail.com,ROLE_USER
8316,15781347,Okagbue,600,France,1,41,1,0.0,2,1,1,2,0,6,1234,861b_15781347@gmail.com,ROLE_USER
8317,15592025,Nnaemeka,651,France,0,53,7,0.0,2,1,1,3,0,6,1234,9530_15592025@gmail.com,ROLE_USER
8318,15670163,Verjus,666,France,1,27,4,0.0,2,0,0,2,0,5,1234,9c22_15670163@gmail.com,ROLE_USER
8319,15765402,H?,520,France,1,39,6,145644.05,1,0,0,3,0,6,1234,99ec_15765402@gmail.com,ROLE_USER
8320,15624343,Napolitani,650,Spain,1,50,7,129667.77,1,0,0,1,0,6,1234,9e3a_15624343@gmail.com,ROLE_USER
8321,15602354,Ginikanwa,564,Germany,0,33,3,109341.87,1,1,0,2,0,5,1234,9491_15602354@gmail.com,ROLE_USER
8322,15579183,Spaull,586,France,0,64,1,0.0,2,1,1,2,0,7,1234,9d69_15579183@gmail.com,ROLE_USER
8323,15584899,Siciliani,617,France,1,35,5,0.0,2,0,1,1,0,5,1234,a09a_15584899@gmail.com,ROLE_USER
8324,15723658,Voronina,712,Spain,1,30,6,0.0,2,1,0,4,0,5,1234,98fb_15723658@gmail.com,ROLE_USER
